id,owner_id,owner_type,kind_id,value1,value2
,1689,AiEvent,48,0,0
,1689,AiEvent,23,100,0
,1690,AiEvent,48,0,0
,1690,AiEvent,23,100,0
,1691,AiEvent,48,0,0
,1691,AiEvent,23,100,0
,1692,AiEvent,48,0,0
,1692,AiEvent,23,100,0
,1693,AiEvent,48,0,0
,1693,AiEvent,23,100,0
,1694,AiEvent,48,0,0
,1694,AiEvent,23,100,0
,1695,AiEvent,48,0,0
,1695,AiEvent,23,100,0
,1696,AiEvent,48,0,0
,1696,AiEvent,23,100,0
,1697,AiEvent,48,0,0
,1697,AiEvent,23,100,0
,1698,AiEvent,48,0,0
,1698,AiEvent,23,100,0
,1699,AiEvent,48,0,0
,1699,AiEvent,23,100,0
,1700,AiEvent,48,0,0
,1700,AiEvent,23,100,0
,1701,AiEvent,48,0,0
,1701,AiEvent,23,100,0
,1702,AiEvent,48,0,0
,1702,AiEvent,23,100,0
,1703,AiEvent,48,0,0
,1703,AiEvent,23,100,0
,1704,AiEvent,48,0,0
,1704,AiEvent,23,100,0
,1705,AiEvent,48,0,0
,1705,AiEvent,23,100,0
,1706,AiEvent,48,0,0
,1706,AiEvent,23,100,0
,1707,AiEvent,48,0,0
,1707,AiEvent,23,100,0
,1708,AiEvent,48,0,0
,1708,AiEvent,23,100,0
,1709,AiEvent,48,0,0
,1709,AiEvent,23,100,0
,1710,AiEvent,48,0,0
,1710,AiEvent,23,100,0
,1711,AiEvent,48,0,0
,1711,AiEvent,23,100,0
,1712,AiEvent,48,0,0
,1712,AiEvent,23,100,0
,1713,AiEvent,48,0,0
,1713,AiEvent,23,100,0
,1714,AiEvent,48,0,0
,1714,AiEvent,23,100,0
,1715,AiEvent,48,0,0
,1715,AiEvent,23,100,0
,1716,AiEvent,48,0,0
,1716,AiEvent,23,100,0
,1717,AiEvent,48,0,0
,1717,AiEvent,23,100,0
,1718,AiEvent,48,0,0
,1718,AiEvent,23,100,0
,1719,AiEvent,48,0,0
,1719,AiEvent,23,100,0
,1720,AiEvent,48,0,0
,1720,AiEvent,23,100,0
,1721,AiEvent,48,0,0
,1721,AiEvent,23,100,0
,1722,AiEvent,48,0,0
,1722,AiEvent,23,100,0
,1723,AiEvent,48,0,0
,1723,AiEvent,23,100,0
,1724,AiEvent,48,0,0
,1724,AiEvent,23,100,0
,1725,AiEvent,48,0,0
,1725,AiEvent,23,100,0
,1726,AiEvent,48,0,0
,1726,AiEvent,23,100,0
,1727,AiEvent,48,0,0
,1727,AiEvent,23,100,0
,1728,AiEvent,48,0,0
,1728,AiEvent,23,100,0
,1729,AiEvent,48,0,0
,1729,AiEvent,23,100,0
,1730,AiEvent,48,0,0
,1730,AiEvent,23,100,0
,1731,AiEvent,48,0,0
,1731,AiEvent,23,100,0
,1732,AiEvent,48,0,0
,1732,AiEvent,23,100,0
,1733,AiEvent,48,0,0
,1733,AiEvent,23,100,0
,1734,AiEvent,48,0,0
,1734,AiEvent,23,100,0
,1735,AiEvent,48,0,0
,1735,AiEvent,23,100,0
,1736,AiEvent,48,0,0
,1736,AiEvent,23,100,0
,1737,AiEvent,48,0,0
,1737,AiEvent,23,100,0
,1738,AiEvent,48,0,0
,1738,AiEvent,23,100,0
,1739,AiEvent,48,0,0
,1739,AiEvent,23,100,0
,1740,AiEvent,48,0,0
,1740,AiEvent,23,100,0
,1741,AiEvent,48,0,0
,1741,AiEvent,23,100,0
,1742,AiEvent,48,0,0
,1742,AiEvent,23,100,0
,1743,AiEvent,48,0,0
,1743,AiEvent,23,100,0
,1744,AiEvent,48,0,0
,1744,AiEvent,23,100,0
,1745,AiEvent,48,0,0
,1745,AiEvent,23,100,0
,1746,AiEvent,48,0,0
,1746,AiEvent,23,100,0
,1747,AiEvent,48,0,0
,1747,AiEvent,23,100,0
,1748,AiEvent,48,0,0
,1748,AiEvent,23,100,0
,1749,AiEvent,48,0,0
,1749,AiEvent,23,100,0
,1750,AiEvent,48,0,0
,1750,AiEvent,23,100,0
,1751,AiEvent,48,0,0
,1751,AiEvent,23,100,0
,1752,AiEvent,48,0,0
,1752,AiEvent,23,100,0
,1753,AiEvent,48,0,0
,1753,AiEvent,23,100,0
,1754,AiEvent,48,0,0
,1754,AiEvent,23,100,0
,1755,AiEvent,48,0,0
,1755,AiEvent,23,100,0
,1756,AiEvent,48,0,0
,1756,AiEvent,23,100,0
,1757,AiEvent,48,0,0
,1757,AiEvent,23,100,0
,1758,AiEvent,48,0,0
,1758,AiEvent,23,100,0
,1759,AiEvent,48,0,0
,1759,AiEvent,23,100,0
,1760,AiEvent,48,0,0
,1760,AiEvent,23,100,0
,1761,AiEvent,48,0,0
,1761,AiEvent,23,100,0
,1762,AiEvent,48,0,0
,1762,AiEvent,23,100,0
,1763,AiEvent,48,0,0
,1763,AiEvent,23,100,0
,1764,AiEvent,48,0,0
,1764,AiEvent,23,100,0
,1765,AiEvent,48,0,0
,1765,AiEvent,23,100,0
,1766,AiEvent,48,0,0
,1766,AiEvent,23,100,0
,1767,AiEvent,48,0,0
,1767,AiEvent,23,100,0
,1768,AiEvent,48,0,0
,1768,AiEvent,23,100,0
,1769,AiEvent,48,0,0
,1769,AiEvent,23,100,0
,1770,AiEvent,48,0,0
,1770,AiEvent,23,100,0
,1771,AiEvent,48,0,0
,1771,AiEvent,23,100,0
,1772,AiEvent,48,0,0
,1772,AiEvent,23,100,0
,1773,AiEvent,48,0,0
,1773,AiEvent,23,100,0
,1774,AiEvent,48,0,0
,1774,AiEvent,23,100,0
,1775,AiEvent,48,0,0
,1775,AiEvent,23,100,0
,1781,AiEvent,48,0,0
,1781,AiEvent,23,100,0
,1782,AiEvent,48,0,0
,1782,AiEvent,23,100,0
,1784,AiEvent,48,0,0
,1784,AiEvent,23,100,0
,1785,AiEvent,48,0,0
,1785,AiEvent,23,100,0
,1786,AiEvent,48,0,0
,1786,AiEvent,23,100,0
,1787,AiEvent,48,0,0
,1787,AiEvent,23,100,0
,1788,AiEvent,48,0,0
,1788,AiEvent,23,100,0
,1789,AiEvent,48,0,0
,1789,AiEvent,23,100,0
,1790,AiEvent,48,0,0
,1790,AiEvent,23,100,0
,1791,AiEvent,48,0,0
,1791,AiEvent,23,100,0
,1792,AiEvent,48,0,0
,1792,AiEvent,23,100,0
,1793,AiEvent,48,0,0
,1793,AiEvent,23,100,0
,1794,AiEvent,48,0,0
,1794,AiEvent,23,100,0
,1795,AiEvent,48,0,0
,1795,AiEvent,23,100,0
,1796,AiEvent,48,0,0
,1796,AiEvent,23,100,0
,1797,AiEvent,48,0,0
,1797,AiEvent,23,100,0
,1798,AiEvent,48,0,0
,1798,AiEvent,23,100,0
,1799,AiEvent,48,0,0
,1799,AiEvent,23,100,0
,1800,AiEvent,48,0,0
,1800,AiEvent,23,100,0
,1801,AiEvent,48,0,0
,1801,AiEvent,23,100,0
,1802,AiEvent,48,0,0
,1802,AiEvent,23,100,0
,1803,AiEvent,48,0,0
,1803,AiEvent,23,100,0
,1804,AiEvent,48,0,0
,1804,AiEvent,23,100,0
,1805,AiEvent,48,0,0
,1805,AiEvent,23,100,0
,1807,AiEvent,48,0,0
,1807,AiEvent,23,100,0
,1808,AiEvent,48,0,0
,1808,AiEvent,23,100,0
,1809,AiEvent,48,0,0
,1809,AiEvent,23,100,0
,1810,AiEvent,48,0,0
,1810,AiEvent,23,100,0
,1811,AiEvent,48,0,0
,1811,AiEvent,23,100,0
,1812,AiEvent,48,0,0
,1812,AiEvent,23,100,0
,1813,AiEvent,48,0,0
,1813,AiEvent,23,100,0
,1814,AiEvent,48,0,0
,1814,AiEvent,23,100,0
,1815,AiEvent,48,0,0
,1815,AiEvent,23,100,0
,1816,AiEvent,48,0,0
,1816,AiEvent,23,100,0
,1817,AiEvent,48,0,0
,1817,AiEvent,23,100,0
,1818,AiEvent,48,0,0
,1818,AiEvent,23,100,0
,1819,AiEvent,48,0,0
,1819,AiEvent,23,100,0
,1820,AiEvent,48,0,0
,1820,AiEvent,23,100,0
,1821,AiEvent,48,0,0
,1821,AiEvent,23,100,0
,1822,AiEvent,48,0,0
,1822,AiEvent,23,100,0
,1823,AiEvent,48,0,0
,1823,AiEvent,23,100,0
,1824,AiEvent,48,0,0
,1824,AiEvent,23,100,0
,1825,AiEvent,48,0,0
,1825,AiEvent,23,100,0
,1826,AiEvent,48,0,0
,1826,AiEvent,23,100,0
,1827,AiEvent,48,0,0
,1827,AiEvent,23,100,0
,1828,AiEvent,48,0,0
,1828,AiEvent,23,100,0
,1829,AiEvent,48,0,0
,1829,AiEvent,23,100,0
,1838,AiEvent,48,0,0
,1838,AiEvent,23,100,0
,1839,AiEvent,48,0,0
,1839,AiEvent,23,100,0
,1840,AiEvent,48,0,0
,1840,AiEvent,23,100,0
,1841,AiEvent,48,0,0
,1841,AiEvent,23,100,0
,1842,AiEvent,48,0,0
,1842,AiEvent,23,100,0
,1843,AiEvent,48,0,0
,1843,AiEvent,23,100,0
,1844,AiEvent,48,0,0
,1844,AiEvent,23,100,0
,1845,AiEvent,48,0,0
,1845,AiEvent,23,100,0
,1846,AiEvent,48,0,0
,1846,AiEvent,23,100,0
,1847,AiEvent,48,0,0
,1847,AiEvent,23,100,0
,1848,AiEvent,48,0,0
,1848,AiEvent,23,100,0
,1849,AiEvent,48,0,0
,1849,AiEvent,23,100,0
,1850,AiEvent,48,0,0
,1850,AiEvent,23,100,0
,1851,AiEvent,48,0,0
,1851,AiEvent,23,100,0
,1852,AiEvent,48,0,0
,1852,AiEvent,23,100,0
,1853,AiEvent,48,0,0
,1853,AiEvent,23,100,0
,1854,AiEvent,48,0,0
,1854,AiEvent,23,100,0
,1855,AiEvent,48,0,0
,1855,AiEvent,23,100,0
,1856,AiEvent,48,0,0
,1856,AiEvent,23,100,0
,1857,AiEvent,48,0,0
,1857,AiEvent,23,100,0
,1858,AiEvent,48,0,0
,1858,AiEvent,23,100,0
,1859,AiEvent,48,0,0
,1859,AiEvent,23,100,0
,1860,AiEvent,48,0,0
,1860,AiEvent,23,100,0
,1861,AiEvent,48,0,0
,1861,AiEvent,23,100,0
,1863,AiEvent,48,0,0
,1863,AiEvent,23,100,0
,1864,AiEvent,48,0,0
,1864,AiEvent,23,100,0
,1865,AiEvent,48,0,0
,1865,AiEvent,23,100,0
,1866,AiEvent,48,0,0
,1866,AiEvent,23,100,0
,1867,AiEvent,48,0,0
,1867,AiEvent,23,100,0
,1868,AiEvent,48,0,0
,1868,AiEvent,23,100,0
,1869,AiEvent,48,0,0
,1869,AiEvent,23,100,0
,1870,AiEvent,48,0,0
,1870,AiEvent,23,100,0
,1871,AiEvent,48,0,0
,1871,AiEvent,23,100,0
,1872,AiEvent,48,0,0
,1872,AiEvent,23,100,0
,1873,AiEvent,48,0,0
,1873,AiEvent,23,100,0
,1874,AiEvent,48,0,0
,1874,AiEvent,23,100,0
,1875,AiEvent,48,0,0
,1875,AiEvent,23,100,0
,1876,AiEvent,48,0,0
,1876,AiEvent,23,100,0
,1877,AiEvent,48,0,0
,1877,AiEvent,23,100,0
,1878,AiEvent,48,0,0
,1878,AiEvent,23,100,0
,1879,AiEvent,48,0,0
,1879,AiEvent,23,100,0
,1880,AiEvent,48,0,0
,1880,AiEvent,23,100,0
,1881,AiEvent,48,0,0
,1881,AiEvent,23,100,0
,1882,AiEvent,48,0,0
,1882,AiEvent,23,100,0
,1883,AiEvent,48,0,0
,1883,AiEvent,23,100,0
,1884,AiEvent,48,0,0
,1884,AiEvent,23,100,0
,1885,AiEvent,48,0,0
,1885,AiEvent,23,100,0
,1886,AiEvent,48,0,0
,1886,AiEvent,23,100,0
,1887,AiEvent,48,0,0
,1887,AiEvent,23,100,0
,1888,AiEvent,48,0,0
,1888,AiEvent,23,100,0
,1889,AiEvent,48,0,0
,1889,AiEvent,23,100,0
,1890,AiEvent,48,0,0
,1890,AiEvent,23,100,0
,1891,AiEvent,48,0,0
,1891,AiEvent,23,100,0
,1892,AiEvent,48,0,0
,1892,AiEvent,23,100,0
,1893,AiEvent,48,0,0
,1893,AiEvent,23,100,0
,1894,AiEvent,48,0,0
,1894,AiEvent,23,100,0
,1895,AiEvent,48,0,0
,1895,AiEvent,23,100,0
,1896,AiEvent,48,0,0
,1896,AiEvent,23,100,0
,1897,AiEvent,48,0,0
,1897,AiEvent,23,100,0
,1898,AiEvent,48,0,0
,1898,AiEvent,23,100,0
,1899,AiEvent,48,0,0
,1899,AiEvent,23,100,0
,1900,AiEvent,48,0,0
,1900,AiEvent,23,100,0
,1901,AiEvent,48,0,0
,1901,AiEvent,23,100,0
,1902,AiEvent,48,0,0
,1902,AiEvent,23,100,0
,1903,AiEvent,48,0,0
,1903,AiEvent,23,100,0
,1907,AiEvent,48,0,0
,1907,AiEvent,30,100,0
,1907,AiEvent,42,148,0
,1379,AiEvent,1,40,0
,1409,AiEvent,1,40,0
,1908,AiEvent,30,100,0
,1908,AiEvent,48,0,0
,1908,AiEvent,42,148,0
,1416,AiEvent,1,40,0
,1909,AiEvent,30,100,0
,1909,AiEvent,48,0,0
,1909,AiEvent,42,149,0
,1910,AiEvent,30,100,0
,1910,AiEvent,48,0,0
,1910,AiEvent,42,149,0
,1423,AiEvent,1,40,0
,1911,AiEvent,1,20,0
,1911,AiEvent,48,0,0
,1912,AiEvent,30,100,0
,1912,AiEvent,48,0,0
,1434,AiEvent,1,40,0
,1434,AiEvent,42,148,0
,1449,AiEvent,1,40,0
,1449,AiEvent,42,149,0
,1449,AiEvent,30,100,0
,1913,AiEvent,1,20,0
,1913,AiEvent,48,0,0
,1914,AiEvent,30,100,0
,1914,AiEvent,48,0,0
,1445,AiEvent,1,40,0
,1445,AiEvent,42,148,0
,1448,AiEvent,1,40,0
,1448,AiEvent,30,100,0
,1448,AiEvent,42,149,0
,1915,AiEvent,1,20,0
,1915,AiEvent,48,0,0
,1916,AiEvent,30,100,0
,1916,AiEvent,48,0,0
,1461,AiEvent,1,40,0
,1461,AiEvent,30,100,0
,1461,AiEvent,42,149,0
,1458,AiEvent,1,40,0
,1458,AiEvent,42,148,0
,1917,AiEvent,1,20,0
,1917,AiEvent,48,0,0
,1918,AiEvent,48,0,0
,1918,AiEvent,30,100,0
,1474,AiEvent,1,40,0
,1474,AiEvent,30,100,0
,1474,AiEvent,42,149,0
,1471,AiEvent,1,40,0
,1471,AiEvent,42,148,0
,1919,AiEvent,1,20,0
,1919,AiEvent,48,0,0
,1920,AiEvent,30,100,0
,1920,AiEvent,48,0,0
,1488,AiEvent,1,40,0
,1488,AiEvent,42,148,0
,1494,AiEvent,1,40,0
,1494,AiEvent,30,100,0
,1494,AiEvent,42,149,0
,1921,AiEvent,30,100,0
,1921,AiEvent,48,0,0
,1921,AiEvent,42,148,0
,1508,AiEvent,1,40,0
,1922,AiEvent,30,100,0
,1922,AiEvent,48,0,0
,1922,AiEvent,42,148,0
,1523,AiEvent,1,40,0
,1923,AiEvent,42,149,0
,1923,AiEvent,48,0,0
,1923,AiEvent,30,100,0
,1537,AiEvent,1,40,0
,1924,AiEvent,42,149,0
,1924,AiEvent,48,0,0
,1924,AiEvent,30,100,0
,1547,AiEvent,1,40,0
,1925,AiEvent,1,20,0
,1925,AiEvent,48,0,0
,1926,AiEvent,30,100,0
,1926,AiEvent,48,0,0
,1558,AiEvent,1,40,0
,1558,AiEvent,42,149,0
,1561,AiEvent,1,40,0
,1561,AiEvent,30,100,0
,1561,AiEvent,42,148,0
,1927,AiEvent,1,20,0
,1927,AiEvent,48,0,0
,1928,AiEvent,30,100,0
,1928,AiEvent,48,0,0
,1580,AiEvent,1,40,0
,1580,AiEvent,30,100,0
,1580,AiEvent,42,149,0
,1576,AiEvent,1,40,0
,1576,AiEvent,42,148,0
,1929,AiEvent,1,20,0
,1929,AiEvent,48,0,0
,1930,AiEvent,30,100,0
,1930,AiEvent,48,0,0
,1505,AiEvent,1,40,0
,1505,AiEvent,42,148,0
,1509,AiEvent,1,40,0
,1509,AiEvent,30,100,0
,1509,AiEvent,42,149,0
,1931,AiEvent,1,20,0
,1931,AiEvent,48,0,0
,1932,AiEvent,30,100,0
,1932,AiEvent,48,0,0
,1526,AiEvent,1,40,0
,1526,AiEvent,42,148,0
,1531,AiEvent,1,40,0
,1531,AiEvent,30,100,0
,1531,AiEvent,42,149,0
,20629,Skill,42,114,0
,1933,AiEvent,1,20,0
,1933,AiEvent,48,0,0
,1934,AiEvent,30,100,0
,1934,AiEvent,48,0,0
,1565,AiEvent,1,40,0
,1565,AiEvent,42,148,0
,1581,AiEvent,1,40,0
,1581,AiEvent,30,100,0
,1581,AiEvent,42,149,0
,1935,AiEvent,1,20,0
,1935,AiEvent,48,0,0
,1936,AiEvent,30,100,0
,1936,AiEvent,48,0,0
,1590,AiEvent,1,40,0
,1590,AiEvent,42,149,0
,1593,AiEvent,30,100,0
,1593,AiEvent,1,40,0
,1593,AiEvent,42,148,0
,1937,AiEvent,1,20,0
,1937,AiEvent,48,0,0
,1938,AiEvent,30,100,0
,1938,AiEvent,48,0,0
,1602,AiEvent,1,40,0
,1602,AiEvent,42,148,0
,1605,AiEvent,1,40,0
,1605,AiEvent,42,149,0
,1605,AiEvent,30,100,0
,1939,AiEvent,1,20,0
,1939,AiEvent,48,0,0
,1940,AiEvent,30,100,0
,1940,AiEvent,48,0,0
,1617,AiEvent,1,40,0
,1617,AiEvent,42,149,0
,1617,AiEvent,30,100,0
,1614,AiEvent,1,40,0
,1614,AiEvent,42,148,0
,1941,AiEvent,1,20,0
,1941,AiEvent,48,0,0
,1942,AiEvent,30,100,0
,1942,AiEvent,48,0,0
,1626,AiEvent,1,40,0
,1626,AiEvent,42,148,0
,1629,AiEvent,1,40,0
,1629,AiEvent,30,100,0
,1629,AiEvent,42,149,0
,20629,Skill,12,0,0
,13116,Skill,30,1225,0
,22738,Skill,12,0,0
,22758,Skill,39,0,0
,22277,Skill,22,6321,1
,20630,Skill,32,5486,0
,22272,Skill,36,5399,0
,22258,Skill,36,5398,0
,23709,QuestComponent,31,5485,0
,23717,QuestComponent,31,5486,0
,23717,QuestComponent,10,26705,0
,22777,Skill,42,114,0
,22777,Skill,12,0,0
,20632,Skill,42,114,0
,23750,QuestComponent,42,148,0
,23750,QuestComponent,31,5299,0
,23753,QuestComponent,31,5496,0
,23753,QuestComponent,42,148,0
,23756,QuestComponent,31,5497,0
,23756,QuestComponent,42,148,0
,23759,QuestComponent,31,5498,0
,23759,QuestComponent,42,148,0
,23731,QuestComponent,9,28621,0
,1150,Sphere,9,28621,0
,22796,Skill,8,15,0
,22797,Skill,8,15,0
,22798,Skill,8,15,0
,22799,Skill,8,15,0
,22800,Skill,8,15,0
,22801,Skill,8,15,0
,22802,Skill,8,15,0
,22803,Skill,8,15,0
,22804,Skill,8,15,0
,22805,Skill,8,15,0
,22806,Skill,8,15,0
,22810,Skill,8,15,0
,22811,Skill,8,15,0
,23766,QuestComponent,31,5486,0
,23766,QuestComponent,10,26706,0
,23769,QuestComponent,31,5486,0
,23769,QuestComponent,10,26707,0
,23772,QuestComponent,31,5486,0
,23772,QuestComponent,10,26723,0
,23775,QuestComponent,31,5486,0
,23775,QuestComponent,10,26724,0
,23778,QuestComponent,31,5486,0
,23778,QuestComponent,10,26725,0
,22815,Skill,30,831,0
,23781,QuestComponent,31,5486,0
,23781,QuestComponent,10,26726,0
,23784,QuestComponent,31,5486,0
,23784,QuestComponent,10,26727,0
,23787,QuestComponent,10,28622,0
,23790,QuestComponent,31,5486,0
,23790,QuestComponent,10,28623,0
,23793,QuestComponent,31,5486,0
,23793,QuestComponent,10,28624,0
,23796,QuestComponent,31,5486,0
,23796,QuestComponent,10,28625,0
,23799,QuestComponent,31,5486,0
,23799,QuestComponent,10,28626,0
,23802,QuestComponent,31,5486,0
,23802,QuestComponent,10,28627,0
,23805,QuestComponent,31,5486,0
,23805,QuestComponent,10,28628,0
,23808,QuestComponent,31,5486,0
,23808,QuestComponent,10,28629,0
,23811,QuestComponent,31,5486,0
,23811,QuestComponent,10,28630,0
,23814,QuestComponent,31,5486,0
,23814,QuestComponent,10,28631,0
,23817,QuestComponent,31,5486,0
,23817,QuestComponent,10,28632,0
,23820,QuestComponent,31,5486,0
,23820,QuestComponent,10,28633,0
,23823,QuestComponent,31,5486,0
,23823,QuestComponent,10,28634,0
,23826,QuestComponent,31,5486,0
,23826,QuestComponent,10,28635,0
,23829,QuestComponent,31,5486,0
,23829,QuestComponent,10,28636,0
,23787,QuestComponent,31,5486,0
,18540,Skill,8,26,0
,22846,Skill,30,831,0
,23864,QuestComponent,31,3426,0
,14706,QuestComponent,31,5526,0
,23861,QuestComponent,31,2911,0
,22853,Skill,39,0,0
,22853,Skill,30,306,0
,22854,Skill,23,294,0
,23858,QuestComponent,31,2912,0
,22869,Skill,30,831,0
,22874,Skill,32,5499,0
,22894,Skill,35,854,1
,23873,QuestComponent,36,5529,0
,23873,QuestComponent,36,5530,0
,23880,QuestComponent,9,28679,0
,23876,QuestComponent,9,28679,0
,22897,Skill,30,831,0
,22898,Skill,27,13451,0
,23887,QuestComponent,42,149,0
,23887,QuestComponent,31,5300,0
,22907,Skill,27,13451,0
,22908,Skill,27,13451,0
,23890,QuestComponent,31,5532,0
,23890,QuestComponent,42,149,0
,22916,Skill,32,5533,0
,23893,QuestComponent,31,5533,0
,23893,QuestComponent,42,149,0
,23896,QuestComponent,31,5534,0
,23896,QuestComponent,42,149,0
,23904,QuestComponent,31,5499,0
,23904,QuestComponent,31,5535,0
,23907,QuestComponent,31,5537,0
,23910,QuestComponent,31,5538,0
,23913,QuestComponent,31,5539,0
,23916,QuestComponent,31,5540,0
,22943,Skill,32,5535,0
,19356,QuestComponent,31,4439,0
,22961,Skill,29,0,0
,23938,QuestComponent,32,5542,0
,23938,QuestComponent,36,5542,0
,2231,Sphere,33,5533,0
,22971,Skill,32,5541,0
,23887,QuestComponent,10,28888,0
,22972,Skill,32,5497,0
,22980,Skill,30,987,0
,23956,QuestComponent,32,5546,0
,23953,QuestComponent,53,0,0
,23006,Skill,39,0,0
,23006,Skill,30,306,0
,23959,QuestComponent,32,5546,0
,23959,QuestComponent,53,0,0
,23956,QuestComponent,53,0,0
,23962,QuestComponent,32,5546,0
,23962,QuestComponent,53,0,0
,23965,QuestComponent,32,5546,0
,23965,QuestComponent,53,0,0
,23968,QuestComponent,32,5546,0
,23968,QuestComponent,53,0,0
,23959,QuestComponent,22,4988,0
,23956,QuestComponent,22,4987,0
,23962,QuestComponent,22,4989,0
,23965,QuestComponent,22,4990,0
,23968,QuestComponent,22,4991,0
,23015,Skill,27,12455,0
,23015,Skill,32,5498,0
,23016,Skill,9,28821,0
,22898,Skill,27,13611,0
,23018,Skill,9,28822,0
,23020,Skill,9,29017,0
,23022,Skill,9,28823,0
,23033,Skill,23,1275,0
,23040,Skill,23,294,0
,23040,Skill,1,30,0
,23044,Skill,9,29018,0
,23048,Skill,38,5,0
,23014,Skill,32,5498,0
,23054,Skill,1,50,0
,23055,Skill,1,50,0
,23014,Skill,10,28916,0
,23057,Skill,1,50,0
,23058,Skill,1,50,0
,23994,QuestComponent,42,149,0
,23997,QuestComponent,42,149,0
,24000,QuestComponent,42,149,0
,24003,QuestComponent,42,149,0
,24006,QuestComponent,42,149,0
,24009,QuestComponent,42,149,0
,24012,QuestComponent,42,149,0
,24015,QuestComponent,42,149,0
,24018,QuestComponent,42,149,0
,24021,QuestComponent,42,149,0
,24024,QuestComponent,42,149,0
,24027,QuestComponent,42,149,0
,24030,QuestComponent,42,149,0
,24033,QuestComponent,42,149,0
,24036,QuestComponent,42,149,0
,24039,QuestComponent,42,149,0
,24042,QuestComponent,42,149,0
,24045,QuestComponent,42,149,0
,24048,QuestComponent,42,149,0
,24051,QuestComponent,42,149,0
,24054,QuestComponent,42,149,0
,24057,QuestComponent,42,149,0
,24060,QuestComponent,42,149,0
,24063,QuestComponent,42,149,0
,24066,QuestComponent,42,149,0
,24069,QuestComponent,42,149,0
,24072,QuestComponent,42,149,0
,24075,QuestComponent,42,149,0
,24078,QuestComponent,42,149,0
,24081,QuestComponent,42,149,0
,24084,QuestComponent,42,149,0
,24087,QuestComponent,42,149,0
,24090,QuestComponent,42,149,0
,24093,QuestComponent,42,149,0
,24096,QuestComponent,42,149,0
,24099,QuestComponent,42,149,0
,24102,QuestComponent,42,149,0
,24105,QuestComponent,42,149,0
,24108,QuestComponent,42,149,0
,24111,QuestComponent,42,149,0
,24114,QuestComponent,42,149,0
,24117,QuestComponent,42,149,0
,24120,QuestComponent,42,149,0
,24123,QuestComponent,42,149,0
,24126,QuestComponent,42,149,0
,24129,QuestComponent,42,149,0
,24132,QuestComponent,42,149,0
,24135,QuestComponent,42,149,0
,24138,QuestComponent,42,149,0
,24141,QuestComponent,42,149,0
,24144,QuestComponent,42,149,0
,24147,QuestComponent,42,149,0
,24150,QuestComponent,42,149,0
,24153,QuestComponent,42,149,0
,24156,QuestComponent,42,149,0
,24159,QuestComponent,42,149,0
,24162,QuestComponent,42,149,0
,24165,QuestComponent,42,149,0
,24168,QuestComponent,42,149,0
,24171,QuestComponent,42,149,0
,24174,QuestComponent,42,149,0
,24177,QuestComponent,42,149,0
,24180,QuestComponent,42,149,0
,24183,QuestComponent,42,149,0
,24186,QuestComponent,42,149,0
,24189,QuestComponent,42,149,0
,24192,QuestComponent,42,149,0
,24195,QuestComponent,42,149,0
,24198,QuestComponent,42,149,0
,24201,QuestComponent,42,149,0
,24204,QuestComponent,42,149,0
,24207,QuestComponent,42,149,0
,24210,QuestComponent,42,149,0
,24213,QuestComponent,42,149,0
,24216,QuestComponent,42,149,0
,24219,QuestComponent,42,149,0
,24222,QuestComponent,42,149,0
,24225,QuestComponent,42,149,0
,24228,QuestComponent,42,149,0
,24231,QuestComponent,42,149,0
,24234,QuestComponent,42,149,0
,24237,QuestComponent,42,149,0
,24240,QuestComponent,42,149,0
,24243,QuestComponent,42,149,0
,24246,QuestComponent,42,149,0
,24249,QuestComponent,42,149,0
,24252,QuestComponent,42,149,0
,24255,QuestComponent,42,149,0
,24258,QuestComponent,42,149,0
,24261,QuestComponent,42,149,0
,24264,QuestComponent,42,149,0
,24267,QuestComponent,42,149,0
,24281,QuestComponent,31,5552,0
,1944,AiEvent,10,28478,0
,1944,AiEvent,10,28477,0
,1944,AiEvent,10,28476,0
,1944,AiEvent,10,28475,0
,24288,QuestComponent,31,5541,0
,24288,QuestComponent,42,148,0
,7658,ItemArmor,4,1,0
,7657,ItemArmor,4,1,0
,23953,QuestComponent,22,4977,0
,7660,ItemArmor,4,2,0
,7661,ItemArmor,4,2,0
,7662,ItemArmor,4,1,0
,7663,ItemArmor,4,1,0
,7664,ItemArmor,4,2,0
,7665,ItemArmor,4,2,0
,7666,ItemArmor,4,1,0
,7667,ItemArmor,4,1,0
,7668,ItemArmor,4,2,0
,7669,ItemArmor,4,2,0
,7670,ItemArmor,4,1,0
,7671,ItemArmor,4,2,0
,7672,ItemArmor,4,2,0
,7673,ItemArmor,4,1,0
,7674,ItemArmor,4,1,0
,7675,ItemArmor,4,2,0
,7676,ItemArmor,4,2,0
,7677,ItemArmor,4,1,0
,7679,ItemArmor,4,2,0
,7680,ItemArmor,4,2,0
,7681,ItemArmor,4,1,0
,7682,ItemArmor,4,2,0
,7683,ItemArmor,4,2,0
,7684,ItemArmor,4,1,0
,7685,ItemArmor,4,2,0
,7686,ItemArmor,4,1,0
,7687,ItemArmor,4,2,0
,7688,ItemArmor,4,2,0
,7689,ItemArmor,4,1,0
,7690,ItemArmor,4,2,0
,7691,ItemArmor,4,2,0
,7692,ItemArmor,4,1,0
,7693,ItemArmor,4,2,0
,7694,ItemArmor,4,1,0
,7695,ItemArmor,4,2,0
,7696,ItemArmor,4,2,0
,7697,ItemArmor,4,1,0
